DESCRIPTION,household_key,CAMPAIGN,START_DAY,END_DAY
TypeA,1617,18,9/3/2020,2/26/2019
TypeA,1609,18,9/3/2020,2/26/2019
TypeA,1607,18,9/3/2020,2/26/2019
TypeA,1605,18,9/3/2020,2/26/2019
TypeA,1604,18,9/3/2020,2/26/2019
TypeA,1602,18,9/3/2020,2/26/2019
TypeA,1599,18,9/3/2020,2/26/2019
TypeA,1598,18,9/3/2020,2/26/2019
TypeA,1595,18,9/3/2020,2/26/2019
TypeA,1592,18,9/3/2020,2/26/2019
TypeA,1591,18,9/3/2020,2/26/2019
TypeA,1590,18,9/3/2020,2/26/2019
TypeA,1588,18,9/3/2020,2/26/2019
TypeA,1586,18,9/3/2020,2/26/2019
TypeA,1585,18,9/3/2020,2/26/2019
TypeA,1584,18,9/3/2020,2/26/2019
TypeA,1581,18,9/3/2020,2/26/2019
TypeA,1579,18,9/3/2020,2/26/2019
TypeA,1578,18,9/3/2020,2/26/2019
TypeA,1577,18,9/3/2020,2/26/2019
TypeA,1575,18,9/3/2020,2/26/2019
TypeA,1572,18,9/3/2020,2/26/2019
TypeA,1568,18,9/3/2020,2/26/2019
TypeA,1566,18,9/3/2020,2/26/2019
TypeA,1563,18,9/3/2020,2/26/2019
TypeA,1558,18,9/3/2020,2/26/2019
TypeA,1557,18,9/3/2020,2/26/2019
TypeA,1556,18,9/3/2020,2/26/2019
TypeA,1555,18,9/3/2020,2/26/2019
TypeA,1549,18,9/3/2020,2/26/2019
TypeA,1548,18,9/3/2020,2/26/2019
TypeA,1547,18,9/3/2020,2/26/2019
TypeA,1546,18,9/3/2020,2/26/2019
TypeA,1545,18,9/3/2020,2/26/2019
TypeA,1542,18,9/3/2020,2/26/2019
TypeA,1541,18,9/3/2020,2/26/2019
TypeA,1540,18,9/3/2020,2/26/2019
TypeA,1537,18,9/3/2020,2/26/2019
TypeA,1536,18,9/3/2020,2/26/2019
TypeA,1535,18,9/3/2020,2/26/2019
TypeA,1534,18,9/3/2020,2/26/2019
TypeA,1532,18,9/3/2020,2/26/2019
TypeA,1529,18,9/3/2020,2/26/2019
TypeA,1528,18,9/3/2020,2/26/2019
TypeA,1527,18,9/3/2020,2/26/2019
TypeA,1526,18,9/3/2020,2/26/2019
TypeA,1517,18,9/3/2020,2/26/2019
TypeA,1515,18,9/3/2020,2/26/2019
TypeA,1511,18,9/3/2020,2/26/2019
TypeA,1510,18,9/3/2020,2/26/2019
TypeA,1509,18,9/3/2020,2/26/2019
TypeA,1506,18,9/3/2020,2/26/2019
TypeA,1505,18,9/3/2020,2/26/2019
TypeA,1501,18,9/3/2020,2/26/2019
TypeA,1495,18,9/3/2020,2/26/2019
TypeA,1494,18,9/3/2020,2/26/2019
TypeA,1491,18,9/3/2020,2/26/2019
TypeA,1490,18,9/3/2020,2/26/2019
TypeA,1489,18,9/3/2020,2/26/2019
TypeA,1488,18,9/3/2020,2/26/2019
TypeA,1484,18,9/3/2020,2/26/2019
TypeA,1483,18,9/3/2020,2/26/2019
TypeA,1481,18,9/3/2020,2/26/2019
TypeA,1476,18,9/3/2020,2/26/2019
TypeA,1475,18,9/3/2020,2/26/2019
TypeA,1474,18,9/3/2020,2/26/2019
TypeA,1470,18,9/3/2020,2/26/2019
TypeA,1468,18,9/3/2020,2/26/2019
TypeA,1467,18,9/3/2020,2/26/2019
TypeA,1464,18,9/3/2020,2/26/2019
TypeA,1463,18,9/3/2020,2/26/2019
TypeA,1462,18,9/3/2020,2/26/2019
TypeA,1461,18,9/3/2020,2/26/2019
TypeA,1460,18,9/3/2020,2/26/2019
TypeA,1459,18,9/3/2020,2/26/2019
TypeA,1458,18,9/3/2020,2/26/2019
TypeA,1454,18,9/3/2020,2/26/2019
TypeA,1453,18,9/3/2020,2/26/2019
TypeA,1452,18,9/3/2020,2/26/2019
TypeA,1451,18,9/3/2020,2/26/2019
TypeA,1448,18,9/3/2020,2/26/2019
TypeA,1446,18,9/3/2020,2/26/2019
TypeA,1445,18,9/3/2020,2/26/2019
TypeA,1443,18,9/3/2020,2/26/2019
TypeA,1440,18,9/3/2020,2/26/2019
TypeA,1437,18,9/3/2020,2/26/2019
TypeA,1434,18,9/3/2020,2/26/2019
TypeA,1431,18,9/3/2020,2/26/2019
TypeA,1430,18,9/3/2020,2/26/2019
TypeA,1428,18,9/3/2020,2/26/2019
TypeA,1425,18,9/3/2020,2/26/2019
TypeA,1423,18,9/3/2020,2/26/2019
TypeA,1421,18,9/3/2020,2/26/2019
TypeA,1420,18,9/3/2020,2/26/2019
TypeA,1419,18,9/3/2020,2/26/2019
TypeA,1418,18,9/3/2020,2/26/2019
TypeA,1417,18,9/3/2020,2/26/2019
TypeA,1412,18,9/3/2020,2/26/2019
TypeA,1409,18,9/3/2020,2/26/2019
TypeA,1408,18,9/3/2020,2/26/2019
TypeA,1406,18,9/3/2020,2/26/2019
TypeA,1403,18,9/3/2020,2/26/2019
TypeA,1402,18,9/3/2020,2/26/2019
TypeA,1397,18,9/3/2020,2/26/2019
TypeA,1396,18,9/3/2020,2/26/2019
TypeA,1394,18,9/3/2020,2/26/2019
TypeA,1393,18,9/3/2020,2/26/2019
TypeA,1392,18,9/3/2020,2/26/2019
TypeA,1391,18,9/3/2020,2/26/2019
TypeA,1390,18,9/3/2020,2/26/2019
TypeA,1388,18,9/3/2020,2/26/2019
TypeA,1385,18,9/3/2020,2/26/2019
TypeA,1383,18,9/3/2020,2/26/2019
TypeA,1382,18,9/3/2020,2/26/2019
TypeA,1379,18,9/3/2020,2/26/2019
TypeA,1378,18,9/3/2020,2/26/2019
TypeA,1376,18,9/3/2020,2/26/2019
TypeA,1375,18,9/3/2020,2/26/2019
TypeA,1370,18,9/3/2020,2/26/2019
TypeA,1366,18,9/3/2020,2/26/2019
TypeA,1364,18,9/3/2020,2/26/2019
TypeA,1363,18,9/3/2020,2/26/2019
TypeA,1357,18,9/3/2020,2/26/2019
TypeA,1356,18,9/3/2020,2/26/2019
TypeA,1354,18,9/3/2020,2/26/2019
TypeA,1353,18,9/3/2020,2/26/2019
TypeA,1352,18,9/3/2020,2/26/2019
TypeA,1349,18,9/3/2020,2/26/2019
TypeA,1347,18,9/3/2020,2/26/2019
TypeA,1345,18,9/3/2020,2/26/2019
TypeA,1337,18,9/3/2020,2/26/2019
TypeA,1336,18,9/3/2020,2/26/2019
TypeA,1333,18,9/3/2020,2/26/2019
TypeA,1331,18,9/3/2020,2/26/2019
TypeA,1330,18,9/3/2020,2/26/2019
TypeA,1325,18,9/3/2020,2/26/2019
TypeA,1321,18,9/3/2020,2/26/2019
TypeA,1318,18,9/3/2020,2/26/2019
TypeA,1317,18,9/3/2020,2/26/2019
TypeA,1316,18,9/3/2020,2/26/2019
TypeA,1314,18,9/3/2020,2/26/2019
TypeA,1312,18,9/3/2020,2/26/2019
TypeA,1307,18,9/3/2020,2/26/2019
TypeA,1306,18,9/3/2020,2/26/2019
TypeA,1305,18,9/3/2020,2/26/2019
TypeA,1304,18,9/3/2020,2/26/2019
TypeA,1303,18,9/3/2020,2/26/2019
TypeA,1299,18,9/3/2020,2/26/2019
TypeA,1296,18,9/3/2020,2/26/2019
TypeA,1293,18,9/3/2020,2/26/2019
TypeA,1291,18,9/3/2020,2/26/2019
TypeA,1289,18,9/3/2020,2/26/2019
TypeA,1288,18,9/3/2020,2/26/2019
TypeA,1285,18,9/3/2020,2/26/2019
TypeA,1282,18,9/3/2020,2/26/2019
TypeA,1279,18,9/3/2020,2/26/2019
TypeA,1277,18,9/3/2020,2/26/2019
TypeA,1272,18,9/3/2020,2/26/2019
TypeA,1271,18,9/3/2020,2/26/2019
TypeA,1270,18,9/3/2020,2/26/2019
TypeA,1266,18,9/3/2020,2/26/2019
TypeA,1265,18,9/3/2020,2/26/2019
TypeA,1264,18,9/3/2020,2/26/2019
TypeA,1263,18,9/3/2020,2/26/2019
TypeA,1261,18,9/3/2020,2/26/2019
TypeA,1260,18,9/3/2020,2/26/2019
TypeA,1258,18,9/3/2020,2/26/2019
TypeA,1256,18,9/3/2020,2/26/2019
TypeA,1248,18,9/3/2020,2/26/2019
TypeA,1247,18,9/3/2020,2/26/2019
TypeA,1245,18,9/3/2020,2/26/2019
TypeA,1240,18,9/3/2020,2/26/2019
TypeA,1237,18,9/3/2020,2/26/2019
TypeA,1236,18,9/3/2020,2/26/2019
TypeA,1234,18,9/3/2020,2/26/2019
TypeA,1229,18,9/3/2020,2/26/2019
TypeA,1228,18,9/3/2020,2/26/2019
TypeA,1227,18,9/3/2020,2/26/2019
TypeA,1226,18,9/3/2020,2/26/2019
TypeA,1224,18,9/3/2020,2/26/2019
TypeA,1222,18,9/3/2020,2/26/2019
TypeA,1219,18,9/3/2020,2/26/2019
TypeA,1218,18,9/3/2020,2/26/2019
TypeA,1216,18,9/3/2020,2/26/2019
TypeA,1211,18,9/3/2020,2/26/2019
TypeA,1207,18,9/3/2020,2/26/2019
TypeA,1206,18,9/3/2020,2/26/2019
TypeA,1204,18,9/3/2020,2/26/2019
TypeA,1203,18,9/3/2020,2/26/2019
TypeA,1197,18,9/3/2020,2/26/2019
TypeA,1193,18,9/3/2020,2/26/2019
TypeA,1191,18,9/3/2020,2/26/2019
TypeA,1190,18,9/3/2020,2/26/2019
TypeA,1187,18,9/3/2020,2/26/2019
TypeA,1186,18,9/3/2020,2/26/2019
TypeA,1179,18,9/3/2020,2/26/2019
TypeA,1178,18,9/3/2020,2/26/2019
TypeA,1175,18,9/3/2020,2/26/2019
TypeA,1172,18,9/3/2020,2/26/2019
TypeA,1169,18,9/3/2020,2/26/2019
TypeA,1167,18,9/3/2020,2/26/2019
TypeA,1166,18,9/3/2020,2/26/2019
TypeA,1165,18,9/3/2020,2/26/2019
TypeA,1164,18,9/3/2020,2/26/2019
TypeA,1163,18,9/3/2020,2/26/2019
TypeA,1160,18,9/3/2020,2/26/2019
TypeA,1158,18,9/3/2020,2/26/2019
TypeA,1157,18,9/3/2020,2/26/2019
TypeA,1154,18,9/3/2020,2/26/2019
TypeA,1151,18,9/3/2020,2/26/2019
TypeA,1146,18,9/3/2020,2/26/2019
TypeA,1142,18,9/3/2020,2/26/2019
TypeA,1139,18,9/3/2020,2/26/2019
TypeA,1138,18,9/3/2020,2/26/2019
TypeA,1137,18,9/3/2020,2/26/2019
TypeA,1133,18,9/3/2020,2/26/2019
TypeA,1130,18,9/3/2020,2/26/2019
TypeA,1128,18,9/3/2020,2/26/2019
TypeA,1127,18,9/3/2020,2/26/2019
TypeA,1125,18,9/3/2020,2/26/2019
TypeA,1123,18,9/3/2020,2/26/2019
TypeA,1122,18,9/3/2020,2/26/2019
TypeA,1119,18,9/3/2020,2/26/2019
TypeA,1117,18,9/3/2020,2/26/2019
TypeA,1113,18,9/3/2020,2/26/2019
TypeA,1111,18,9/3/2020,2/26/2019
TypeA,1104,18,9/3/2020,2/26/2019
TypeA,1103,18,9/3/2020,2/26/2019
TypeA,1098,18,9/3/2020,2/26/2019
TypeA,1097,18,9/3/2020,2/26/2019
TypeA,1094,18,9/3/2020,2/26/2019
TypeA,1091,18,9/3/2020,2/26/2019
TypeA,1088,18,9/3/2020,2/26/2019
TypeA,1087,18,9/3/2020,2/26/2019
TypeA,1085,18,9/3/2020,2/26/2019
TypeA,1084,18,9/3/2020,2/26/2019
TypeA,1082,18,9/3/2020,2/26/2019
TypeA,1081,18,9/3/2020,2/26/2019
TypeA,2500,18,9/3/2020,2/26/2019
TypeA,2499,18,9/3/2020,2/26/2019
TypeA,2498,18,9/3/2020,2/26/2019
TypeA,2497,18,9/3/2020,2/26/2019
TypeA,2496,18,9/3/2020,2/26/2019
TypeA,2494,18,9/3/2020,2/26/2019
TypeA,2493,18,9/3/2020,2/26/2019
TypeA,2489,18,9/3/2020,2/26/2019
TypeA,2488,18,9/3/2020,2/26/2019
TypeA,2486,18,9/3/2020,2/26/2019
TypeA,2484,18,9/3/2020,2/26/2019
TypeA,2483,18,9/3/2020,2/26/2019
TypeA,2481,18,9/3/2020,2/26/2019
TypeA,2479,18,9/3/2020,2/26/2019
TypeA,2478,18,9/3/2020,2/26/2019
TypeA,2475,18,9/3/2020,2/26/2019
TypeA,2472,18,9/3/2020,2/26/2019
TypeA,2470,18,9/3/2020,2/26/2019
TypeA,2467,18,9/3/2020,2/26/2019
TypeA,2466,18,9/3/2020,2/26/2019
TypeA,2462,18,9/3/2020,2/26/2019
TypeA,2459,18,9/3/2020,2/26/2019
TypeA,2456,18,9/3/2020,2/26/2019
TypeA,2455,18,9/3/2020,2/26/2019
TypeA,2453,18,9/3/2020,2/26/2019
TypeA,2452,18,9/3/2020,2/26/2019
TypeA,2451,18,9/3/2020,2/26/2019
TypeA,2448,18,9/3/2020,2/26/2019
TypeA,2447,18,9/3/2020,2/26/2019
TypeA,2446,18,9/3/2020,2/26/2019
TypeA,2445,18,9/3/2020,2/26/2019
TypeA,2443,18,9/3/2020,2/26/2019
TypeA,2441,18,9/3/2020,2/26/2019
TypeA,2438,18,9/3/2020,2/26/2019
TypeA,2437,18,9/3/2020,2/26/2019
TypeA,2432,18,9/3/2020,2/26/2019
TypeA,2427,18,9/3/2020,2/26/2019
TypeA,2426,18,9/3/2020,2/26/2019
TypeA,2424,18,9/3/2020,2/26/2019
TypeA,2423,18,9/3/2020,2/26/2019
TypeA,2421,18,9/3/2020,2/26/2019
TypeA,2420,18,9/3/2020,2/26/2019
TypeA,2416,18,9/3/2020,2/26/2019
TypeA,2412,18,9/3/2020,2/26/2019
TypeA,2407,18,9/3/2020,2/26/2019
TypeA,2406,18,9/3/2020,2/26/2019
TypeA,2405,18,9/3/2020,2/26/2019
TypeA,2400,18,9/3/2020,2/26/2019
TypeA,2398,18,9/3/2020,2/26/2019
TypeA,2395,18,9/3/2020,2/26/2019
TypeA,2393,18,9/3/2020,2/26/2019
TypeA,2391,18,9/3/2020,2/26/2019
TypeA,2381,18,9/3/2020,2/26/2019
TypeA,2380,18,9/3/2020,2/26/2019
TypeA,2378,18,9/3/2020,2/26/2019
TypeA,2377,18,9/3/2020,2/26/2019
TypeA,2376,18,9/3/2020,2/26/2019
TypeA,2375,18,9/3/2020,2/26/2019
TypeA,2374,18,9/3/2020,2/26/2019
TypeA,2373,18,9/3/2020,2/26/2019
TypeA,2371,18,9/3/2020,2/26/2019
TypeA,2370,18,9/3/2020,2/26/2019
TypeA,2369,18,9/3/2020,2/26/2019
TypeA,2367,18,9/3/2020,2/26/2019
TypeA,1078,18,9/3/2020,2/26/2019
TypeA,1076,18,9/3/2020,2/26/2019
TypeA,1074,18,9/3/2020,2/26/2019
TypeA,1073,18,9/3/2020,2/26/2019
TypeA,1070,18,9/3/2020,2/26/2019
TypeA,1067,18,9/3/2020,2/26/2019
TypeA,1066,18,9/3/2020,2/26/2019
TypeA,1065,18,9/3/2020,2/26/2019
TypeA,1064,18,9/3/2020,2/26/2019
TypeA,1062,18,9/3/2020,2/26/2019
TypeA,1061,18,9/3/2020,2/26/2019
TypeA,1060,18,9/3/2020,2/26/2019
TypeA,1058,18,9/3/2020,2/26/2019
TypeA,1056,18,9/3/2020,2/26/2019
TypeA,1053,18,9/3/2020,2/26/2019
TypeA,1050,18,9/3/2020,2/26/2019
TypeA,1048,18,9/3/2020,2/26/2019
TypeA,1046,18,9/3/2020,2/26/2019
TypeA,1045,18,9/3/2020,2/26/2019
TypeA,1041,18,9/3/2020,2/26/2019
TypeA,1040,18,9/3/2020,2/26/2019
TypeA,1039,18,9/3/2020,2/26/2019
TypeA,1038,18,9/3/2020,2/26/2019
TypeA,1034,18,9/3/2020,2/26/2019
TypeA,1032,18,9/3/2020,2/26/2019
TypeA,1031,18,9/3/2020,2/26/2019
TypeA,1029,18,9/3/2020,2/26/2019
TypeA,1024,18,9/3/2020,2/26/2019
TypeA,1020,18,9/3/2020,2/26/2019
TypeA,1018,18,9/3/2020,2/26/2019
TypeA,1017,18,9/3/2020,2/26/2019
TypeA,1015,18,9/3/2020,2/26/2019
TypeA,1014,18,9/3/2020,2/26/2019
TypeA,1010,18,9/3/2020,2/26/2019
TypeA,1007,18,9/3/2020,2/26/2019
TypeA,1005,18,9/3/2020,2/26/2019
TypeA,1004,18,9/3/2020,2/26/2019
TypeA,1001,18,9/3/2020,2/26/2019
TypeA,1000,18,9/3/2020,2/26/2019
TypeA,998,18,9/3/2020,2/26/2019
TypeA,997,18,9/3/2020,2/26/2019
TypeA,993,18,9/3/2020,2/26/2019
TypeA,989,18,9/3/2020,2/26/2019
TypeA,988,18,9/3/2020,2/26/2019
TypeA,984,18,9/3/2020,2/26/2019
TypeA,983,18,9/3/2020,2/26/2019
TypeA,982,18,9/3/2020,2/26/2019
TypeA,979,18,9/3/2020,2/26/2019
TypeA,978,18,9/3/2020,2/26/2019
TypeA,976,18,9/3/2020,2/26/2019
TypeA,975,18,9/3/2020,2/26/2019
TypeA,973,18,9/3/2020,2/26/2019
TypeA,972,18,9/3/2020,2/26/2019
TypeA,971,18,9/3/2020,2/26/2019
TypeA,968,18,9/3/2020,2/26/2019
TypeA,961,18,9/3/2020,2/26/2019
TypeA,960,18,9/3/2020,2/26/2019
TypeA,957,18,9/3/2020,2/26/2019
TypeA,956,18,9/3/2020,2/26/2019
TypeA,953,18,9/3/2020,2/26/2019
TypeA,952,18,9/3/2020,2/26/2019
TypeA,949,18,9/3/2020,2/26/2019
TypeA,947,18,9/3/2020,2/26/2019
TypeA,946,18,9/3/2020,2/26/2019
TypeA,944,18,9/3/2020,2/26/2019
TypeA,943,18,9/3/2020,2/26/2019
TypeA,942,18,9/3/2020,2/26/2019
TypeA,941,18,9/3/2020,2/26/2019
TypeA,940,18,9/3/2020,2/26/2019
TypeA,939,18,9/3/2020,2/26/2019
TypeA,938,18,9/3/2020,2/26/2019
TypeA,936,18,9/3/2020,2/26/2019
TypeA,934,18,9/3/2020,2/26/2019
TypeA,932,18,9/3/2020,2/26/2019
TypeA,931,18,9/3/2020,2/26/2019
TypeA,929,18,9/3/2020,2/26/2019
TypeA,928,18,9/3/2020,2/26/2019
TypeA,927,18,9/3/2020,2/26/2019
TypeA,926,18,9/3/2020,2/26/2019
TypeA,920,18,9/3/2020,2/26/2019
TypeA,918,18,9/3/2020,2/26/2019
TypeA,916,18,9/3/2020,2/26/2019
TypeA,915,18,9/3/2020,2/26/2019
TypeA,911,18,9/3/2020,2/26/2019
TypeA,909,18,9/3/2020,2/26/2019
TypeA,908,18,9/3/2020,2/26/2019
TypeA,907,18,9/3/2020,2/26/2019
TypeA,900,18,9/3/2020,2/26/2019
TypeA,898,18,9/3/2020,2/26/2019
TypeA,896,18,9/3/2020,2/26/2019
TypeA,895,18,9/3/2020,2/26/2019
TypeA,893,18,9/3/2020,2/26/2019
TypeA,891,18,9/3/2020,2/26/2019
TypeA,889,18,9/3/2020,2/26/2019
TypeA,888,18,9/3/2020,2/26/2019
TypeA,886,18,9/3/2020,2/26/2019
TypeA,885,18,9/3/2020,2/26/2019
TypeA,883,18,9/3/2020,2/26/2019
TypeA,882,18,9/3/2020,2/26/2019
TypeA,881,18,9/3/2020,2/26/2019
TypeA,879,18,9/3/2020,2/26/2019
TypeA,878,18,9/3/2020,2/26/2019
TypeA,877,18,9/3/2020,2/26/2019
TypeA,873,18,9/3/2020,2/26/2019
TypeA,871,18,9/3/2020,2/26/2019
TypeA,868,18,9/3/2020,2/26/2019
TypeA,867,18,9/3/2020,2/26/2019
TypeA,864,18,9/3/2020,2/26/2019
TypeA,859,18,9/3/2020,2/26/2019
TypeA,857,18,9/3/2020,2/26/2019
TypeA,856,18,9/3/2020,2/26/2019
TypeA,853,18,9/3/2020,2/26/2019
TypeA,852,18,9/3/2020,2/26/2019
TypeA,850,18,9/3/2020,2/26/2019
TypeA,849,18,9/3/2020,2/26/2019
TypeA,845,18,9/3/2020,2/26/2019
TypeA,844,18,9/3/2020,2/26/2019
TypeA,842,18,9/3/2020,2/26/2019
TypeA,840,18,9/3/2020,2/26/2019
TypeA,830,18,9/3/2020,2/26/2019
TypeA,825,18,9/3/2020,2/26/2019
TypeA,823,18,9/3/2020,2/26/2019
TypeA,820,18,9/3/2020,2/26/2019
TypeA,817,18,9/3/2020,2/26/2019
TypeA,816,18,9/3/2020,2/26/2019
TypeA,812,18,9/3/2020,2/26/2019
TypeA,808,18,9/3/2020,2/26/2019
TypeA,807,18,9/3/2020,2/26/2019
TypeA,806,18,9/3/2020,2/26/2019
TypeA,805,18,9/3/2020,2/26/2019
TypeA,804,18,9/3/2020,2/26/2019
TypeA,803,18,9/3/2020,2/26/2019
TypeA,802,18,9/3/2020,2/26/2019
TypeA,800,18,9/3/2020,2/26/2019
TypeA,797,18,9/3/2020,2/26/2019
TypeA,793,18,9/3/2020,2/26/2019
TypeA,790,18,9/3/2020,2/26/2019
TypeA,788,18,9/3/2020,2/26/2019
TypeA,787,18,9/3/2020,2/26/2019
TypeA,786,18,9/3/2020,2/26/2019
TypeA,784,18,9/3/2020,2/26/2019
TypeA,771,18,9/3/2020,2/26/2019
TypeA,768,18,9/3/2020,2/26/2019
TypeA,766,18,9/3/2020,2/26/2019
TypeA,762,18,9/3/2020,2/26/2019
TypeA,760,18,9/3/2020,2/26/2019
TypeA,755,18,9/3/2020,2/26/2019
TypeA,752,18,9/3/2020,2/26/2019
TypeA,749,18,9/3/2020,2/26/2019
TypeA,748,18,9/3/2020,2/26/2019
TypeA,747,18,9/3/2020,2/26/2019
TypeA,745,18,9/3/2020,2/26/2019
TypeA,744,18,9/3/2020,2/26/2019
TypeA,742,18,9/3/2020,2/26/2019
TypeA,740,18,9/3/2020,2/26/2019
TypeA,734,18,9/3/2020,2/26/2019
TypeA,733,18,9/3/2020,2/26/2019
TypeA,732,18,9/3/2020,2/26/2019
TypeA,731,18,9/3/2020,2/26/2019
TypeA,728,18,9/3/2020,2/26/2019
TypeA,726,18,9/3/2020,2/26/2019
TypeA,725,18,9/3/2020,2/26/2019
TypeA,722,18,9/3/2020,2/26/2019
TypeA,720,18,9/3/2020,2/26/2019
TypeA,718,18,9/3/2020,2/26/2019
TypeA,715,18,9/3/2020,2/26/2019
TypeA,714,18,9/3/2020,2/26/2019
TypeA,712,18,9/3/2020,2/26/2019
TypeA,710,18,9/3/2020,2/26/2019
TypeA,709,18,9/3/2020,2/26/2019
TypeA,708,18,9/3/2020,2/26/2019
TypeA,707,18,9/3/2020,2/26/2019
TypeA,706,18,9/3/2020,2/26/2019
TypeA,705,18,9/3/2020,2/26/2019
TypeA,703,18,9/3/2020,2/26/2019
TypeA,702,18,9/3/2020,2/26/2019
TypeA,699,18,9/3/2020,2/26/2019
TypeA,697,18,9/3/2020,2/26/2019
TypeA,696,18,9/3/2020,2/26/2019
TypeA,695,18,9/3/2020,2/26/2019
TypeA,693,18,9/3/2020,2/26/2019
TypeA,692,18,9/3/2020,2/26/2019
TypeA,691,18,9/3/2020,2/26/2019
TypeA,690,18,9/3/2020,2/26/2019
TypeA,687,18,9/3/2020,2/26/2019
TypeA,685,18,9/3/2020,2/26/2019
TypeA,684,18,9/3/2020,2/26/2019
TypeA,682,18,9/3/2020,2/26/2019
TypeA,680,18,9/3/2020,2/26/2019
TypeA,679,18,9/3/2020,2/26/2019
TypeA,676,18,9/3/2020,2/26/2019
TypeA,671,18,9/3/2020,2/26/2019
TypeA,669,18,9/3/2020,2/26/2019
TypeA,663,18,9/3/2020,2/26/2019
TypeA,662,18,9/3/2020,2/26/2019
TypeA,661,18,9/3/2020,2/26/2019
TypeA,660,18,9/3/2020,2/26/2019
TypeA,656,18,9/3/2020,2/26/2019
TypeA,647,18,9/3/2020,2/26/2019
TypeA,646,18,9/3/2020,2/26/2019
TypeA,644,18,9/3/2020,2/26/2019
TypeA,642,18,9/3/2020,2/26/2019
TypeA,641,18,9/3/2020,2/26/2019
TypeA,640,18,9/3/2020,2/26/2019
TypeA,639,18,9/3/2020,2/26/2019
TypeA,638,18,9/3/2020,2/26/2019
TypeA,637,18,9/3/2020,2/26/2019
TypeA,636,18,9/3/2020,2/26/2019
TypeA,633,18,9/3/2020,2/26/2019
TypeA,632,18,9/3/2020,2/26/2019
TypeA,631,18,9/3/2020,2/26/2019
TypeA,630,18,9/3/2020,2/26/2019
TypeA,624,18,9/3/2020,2/26/2019
TypeA,623,18,9/3/2020,2/26/2019
TypeA,622,18,9/3/2020,2/26/2019
TypeA,621,18,9/3/2020,2/26/2019
TypeA,618,18,9/3/2020,2/26/2019
TypeA,614,18,9/3/2020,2/26/2019
TypeA,609,18,9/3/2020,2/26/2019
TypeA,608,18,9/3/2020,2/26/2019
TypeA,607,18,9/3/2020,2/26/2019
TypeA,605,18,9/3/2020,2/26/2019
TypeA,603,18,9/3/2020,2/26/2019
TypeA,601,18,9/3/2020,2/26/2019
TypeA,600,18,9/3/2020,2/26/2019
TypeA,598,18,9/3/2020,2/26/2019
TypeA,596,18,9/3/2020,2/26/2019
TypeA,595,18,9/3/2020,2/26/2019
TypeA,594,18,9/3/2020,2/26/2019
TypeA,588,18,9/3/2020,2/26/2019
TypeA,586,18,9/3/2020,2/26/2019
TypeA,583,18,9/3/2020,2/26/2019
TypeA,582,18,9/3/2020,2/26/2019
TypeA,578,18,9/3/2020,2/26/2019
TypeA,576,18,9/3/2020,2/26/2019
TypeA,575,18,9/3/2020,2/26/2019
TypeA,574,18,9/3/2020,2/26/2019
TypeA,569,18,9/3/2020,2/26/2019
TypeA,568,18,9/3/2020,2/26/2019
TypeA,562,18,9/3/2020,2/26/2019
TypeA,560,18,9/3/2020,2/26/2019
TypeA,558,18,9/3/2020,2/26/2019
TypeA,553,18,9/3/2020,2/26/2019
TypeA,549,18,9/3/2020,2/26/2019
TypeA,548,18,9/3/2020,2/26/2019
TypeA,546,18,9/3/2020,2/26/2019
TypeA,545,18,9/3/2020,2/26/2019
TypeA,544,18,9/3/2020,2/26/2019
TypeA,543,18,9/3/2020,2/26/2019
TypeA,542,18,9/3/2020,2/26/2019
TypeA,538,18,9/3/2020,2/26/2019
TypeA,534,18,9/3/2020,2/26/2019
TypeA,527,18,9/3/2020,2/26/2019
TypeA,526,18,9/3/2020,2/26/2019
TypeA,524,18,9/3/2020,2/26/2019
TypeA,523,18,9/3/2020,2/26/2019
TypeA,520,18,9/3/2020,2/26/2019
TypeA,518,18,9/3/2020,2/26/2019
TypeA,517,18,9/3/2020,2/26/2019
TypeA,515,18,9/3/2020,2/26/2019
TypeA,514,18,9/3/2020,2/26/2019
TypeA,513,18,9/3/2020,2/26/2019
TypeA,511,18,9/3/2020,2/26/2019
TypeA,510,18,9/3/2020,2/26/2019
TypeA,503,18,9/3/2020,2/26/2019
TypeA,502,18,9/3/2020,2/26/2019
TypeA,495,18,9/3/2020,2/26/2019
TypeA,493,18,9/3/2020,2/26/2019
TypeA,492,18,9/3/2020,2/26/2019
TypeA,491,18,9/3/2020,2/26/2019
TypeA,490,18,9/3/2020,2/26/2019
TypeA,484,18,9/3/2020,2/26/2019
TypeA,483,18,9/3/2020,2/26/2019
TypeA,482,18,9/3/2020,2/26/2019
TypeA,473,18,9/3/2020,2/26/2019
TypeA,472,18,9/3/2020,2/26/2019
TypeA,470,18,9/3/2020,2/26/2019
TypeA,469,18,9/3/2020,2/26/2019
TypeA,468,18,9/3/2020,2/26/2019
TypeA,467,18,9/3/2020,2/26/2019
TypeA,464,18,9/3/2020,2/26/2019
TypeA,463,18,9/3/2020,2/26/2019
TypeA,460,18,9/3/2020,2/26/2019
TypeA,459,18,9/3/2020,2/26/2019
TypeA,458,18,9/3/2020,2/26/2019
TypeA,456,18,9/3/2020,2/26/2019
TypeA,454,18,9/3/2020,2/26/2019
TypeA,451,18,9/3/2020,2/26/2019
TypeA,450,18,9/3/2020,2/26/2019
TypeA,445,18,9/3/2020,2/26/2019
